url_length,dot_count,has_at_symbol,has_https,has_sensitive_word,is_suspicious_tld,has_hyphens,is_known_legit,is_known_brand,label
3.4657359027997265,2,0,0,0,0,0,0,0,0
3.4011973816621555,3,0,1,1,0,0,0,0,1
3.8066624897703196,4,0,1,0,0,1,0,0,1
2.995732273553991,1,0,1,0,0,0,0,0,1
3.295836866004329,1,0,0,0,0,0,0,0,0
3.258096538021482,2,0,0,0,0,0,0,0,1
4.23410650459726,2,0,0,0,0,1,0,0,0
4.2626798770413155,3,0,0,0,0,0,1,0,0
4.48863636973214,3,0,0,0,0,0,0,0,0
2.772588722239781,1,0,0,0,0,0,0,0,1
3.9512437185814275,1,0,0,0,0,0,0,0,0
4.110873864173311,2,0,0,0,0,1,0,1,1
4.51085950651685,4,0,0,0,0,1,0,0,0
3.2188758248682006,2,0,0,0,0,0,0,1,0
3.8066624897703196,3,0,0,0,0,0,0,0,1
3.2188758248682006,2,0,1,0,0,0,0,0,1
